	variance
KCNK1	0.024996355
MAN1A2	0.024933789
GUCY1B1	0.024927402
ARL1	0.024907334
PSMD1	0.024891455
ABHD11	0.024890754
RFTN1	0.024846915
EDEM1	0.02483526
OMD	0.024826452
PSG9	0.02482005
MPRIP	0.024790691
UPK2	0.02476598
USP1	0.02475724
SLC39A7	0.024730148
A1CF	0.024704931
TAF10	0.024696121
BICDL2	0.024691641
DTHD1	0.024691043
AGTRAP	0.024687313
COMMD7	0.024685288
WIF1	0.024678336
EMILIN1	0.024667116
MCUB	0.024664719
CCDC17	0.024638645
C1orf115	0.02463126
APPL1	0.024589939
TXNDC15	0.024556382
PACSIN2	0.024534235
USP14	0.024531862
SLC18A2	0.02450818
SCD5	0.024503212
ARHGAP30	0.024496743
PHACTR4	0.024473589
DZIP3	0.024468323
LARP1	0.024461508
ABCA7	0.024461186
CISD2	0.02445765
IL17RB	0.024450343
BDP1	0.02444799
SPEF2	0.024437694
ZNF593	0.024435103
SMIM4	0.024392629
DOK2	0.024376638
HCAR2	0.02436431
JARID2	0.024352087
CARD19	0.024336612
MCUR1	0.02431384
TPBG	0.024307221
KHK	0.024266902
ECHDC1	0.024262173
SRPK1	0.024251236
BACE1	0.02423036
NUB1	0.024227284
INPP4B	0.024223836
POR	0.024223479
HSBP1L1	0.024192242
TRIP12	0.024178378
YME1L1	0.024169005
GM2A	0.024153681
PTPRG	0.024129495
ORMDL1	0.024119426
RPS6KB2	0.02409308
PLAU	0.02406986
REEP3	0.024060316
HYOU1	0.02404191
ANKLE2	0.02402308
CFAP70	0.023999058
CHI3L2	0.023996972
FAM136A	0.023974637
H6PD	0.023972172
SCOC	0.023971649
HNRNPL	0.023958946
ATP10D	0.023920326
ARHGAP21	0.02391572
FAM111A	0.023845103
SLAMF1	0.023835735
CPPED1	0.023834722
CARD16	0.02382233
AKIRIN1	0.0238091
BCL10	0.023796657
TBCB	0.023787962
IARS	0.023773633
PODXL	0.02376857
CASZ1	0.023761239
CR1	0.023753885
RIPK2	0.023751859
GAS2L1	0.023746975
C1QL1	0.023746828
NBDY	0.023736114
ALDH9A1	0.023723003
MINDY2	0.023712346
CERCAM	0.02370841
BTK	0.023681194
IL1A	0.023675242
TMF1	0.023672124
MRPL28	0.023664718
MRPL4	0.0236562
KIAA1522	0.023647355
REX1BD	0.023638098
ZNF703	0.023621129
SLC22A17	0.023616314
BBC3	0.023606403
RASGEF1B	0.023592846
UVRAG	0.02358951
ABCF1	0.023588113
RALA	0.023580773
SNF8	0.02357565
CH25H	0.023572661
MAP3K13	0.023570945
ERBB2	0.023568956
SOAT1	0.023565916
CCR9	0.023559863
SLC44A2	0.02353763
KCNMA1	0.023532985
TMEM160	0.023526726
MDM4	0.023525726
VIPR2	0.023510953
HOOK3	0.0234897
LIMS2	0.023461265
WDR45B	0.023446722
PTPRA	0.023433605
CFAP157	0.02340827
STAB1	0.023402842
SOS1	0.023392208
SYTL1	0.023380652
ABCA1	0.02337877
PCMT1	0.023364307
SPAG6	0.023357904
MMP15	0.023336133
PHF20	0.023313232
LPIN2	0.023303976
JDP2	0.023280008
RAB8B	0.023275334
PSG11	0.023237552
RNF11	0.023225052
FBXW7	0.023180714
SH3D19	0.023169369
GRK5	0.023154076
IFNAR1	0.02313406
PHLDB2	0.023129651
TBX2	0.023114083
TLR2	0.02310359
FAM174A	0.02309462
PNPLA8	0.02309125
SSU72	0.023089034
WDR34	0.023083126
IL2RB	0.023079857
CPEB2	0.02307787
ATP1A2	0.023076689
TMEM173	0.023068093
KDSR	0.023036193
SLC22A1	0.023020742
QDPR	0.023017926
THEMIS2	0.023015037
CLSTN1	0.023012344
MAML2	0.02300858
ARHGEF12	0.02299739
SOCS2	0.022987584
SGMS2	0.02298309
MAPRE1	0.022979058
RBM42	0.022975199
MSX2	0.022972869
ITIH1	0.022969998
KRTCAP3	0.02295266
CHAC1	0.022951914
CCDC113	0.022938348
EDIL3	0.022934917
ATXN7L3B	0.022911914
BIN1	0.022890752
IKZF3	0.022885349
THUMPD1	0.022832824
RASEF	0.022816855
ANXA13	0.02281501
SH3PXD2A	0.022807356
VAV3	0.022804443
EPB41L3	0.022798901
ERP44	0.022797152
ADAM10	0.022772975
PLIN3	0.022771087
CLDN19	0.022768484
GNAT3	0.022768162
SLC39A10	0.022762807
ITPR1	0.0227501
RFK	0.022736788
ST8SIA4	0.02271877
FCER1A	0.022697538
PBRM1	0.022658672
NFYB	0.022639936
PTPRB	0.02263254
PATJ	0.022592686
LARP6	0.022578737
FNIP2	0.022573197
CALCOCO2	0.022538789
PNPLA2	0.022535818
LY9	0.022525812
DUOXA1	0.022464288
DEFA4	0.022433944
SERPINF2	0.022431761
HIPK1	0.02242856
TMC4	0.022404637
LSM8	0.022379687
TAF15	0.022376575
ACAP2	0.02236187
DDRGK1	0.022358242
CERS6	0.022349952
DHX9	0.022332424
CNIH1	0.022327166
RCC2	0.022307836
NIFK	0.022295706
RPS6KA2	0.022280417
HPS5	0.022258017
DMTN	0.022236705
ABCA9	0.02222986
ITGB5	0.022229202
ARHGAP24	0.022217944
CASP4	0.022174189
H2AFX	0.022170093
SFT2D1	0.022135776
PTOV1	0.022100938
DARS	0.022087704
HIST1H2BG	0.022069601
STARD7	0.022059215
ALG5	0.022051865
COPS8	0.02204595
TMED5	0.022039557
MAP9	0.022023754
SMIM1	0.02201465
SLC35A3	0.022013338
ACBD3	0.022011945
EIF1AY	0.02201065
IL6R	0.022005856
PRKG1	0.021999938
SDHB	0.021989526
A4GALT	0.02198424
HMGCR	0.021966899
LSM14A	0.021956224
BRD7	0.021955717
EIF2S1	0.0219549
UROS	0.021949153
GRHL1	0.02194648
AKNA	0.021925498
GYG1	0.021907348
DAZAP1	0.02190704
FGGY	0.021904027
HECTD1	0.021897757
TMEM91	0.021896178
PAX8	0.021891786
ADA2	0.021890488
OSTM1	0.021876995
CCDC6	0.021858742
POLR2A	0.021821104
NUSAP1	0.021803046
STT3A	0.021788986
CLDN2	0.02175988
SUMO3	0.021758229
CBLB	0.021747125
COPS6	0.02174457
IL1RAP	0.02173149
TXN2	0.02172654
GRK2	0.02171199
GINM1	0.021694219
ZCRB1	0.021669457
WWC1	0.021665076
TMEM245	0.021656234
RETN	0.021654982
PFKFB3	0.021643285
STT3B	0.021638365
ABTB1	0.02158866
AK3	0.021581803
TMEM125	0.021575002
ENPP2	0.021566978
GPRC5C	0.021560343
IFT43	0.021433655
P4HTM	0.021424107
ARMC3	0.021419493
PLEKHA1	0.021403471
FADS3	0.021393342
SLC25A11	0.02138288
PFKL	0.021377912
NGFR	0.021372441
KRAS	0.021367213
BUD31	0.021360364
RAMP3	0.021306342
FAT1	0.021305542
CDKN1B	0.021298785
SNTB2	0.021287596
TIMM17A	0.021280719
DAPK1	0.021266202
CEP85L	0.02125217
MMP25	0.021241896
THOC7	0.021227956
SUGP2	0.021221587
TMEM179B	0.02120787
KCNJ15	0.021180708
MXD4	0.02117977
PPP4R2	0.021175472
MRPL47	0.021172734
PDHB	0.021161223
CERS2	0.02115182
S1PR1	0.02114466
TNFRSF13C	0.021135597
DCAF7	0.02111759
PIK3C2A	0.021115515
FNBP4	0.021112248
LTBP3	0.02111022
ATL3	0.02110266
TMEM88	0.021092353
SMIM5	0.02108651
IPO5	0.021084726
MRPS33	0.0210806
CSGALNACT2	0.021079514
STAU1	0.021077655
SLC19A2	0.021075191
RABL6	0.021063097
BHLHE41	0.021057213
OSMR	0.021037307
CRACR2B	0.021030338
EPS8L2	0.021029193
PSMD11	0.021018911
GPC1	0.0210094
CCNYL1	0.021004178
PDXDC1	0.021003528
CHP2	0.020998403
SAR1A	0.020995447
STUB1	0.020995023
CIR1	0.020994242
TOB2	0.020986162
MRPL22	0.020972274
CHST12	0.020966493
SGCE	0.020926865
GK5	0.020919817
GNG7	0.020911558
NDUFS1	0.020907586
DRAM1	0.020904774
ADD1	0.020896904
INPP5D	0.020895222
CARS	0.020889675
RNASE6	0.020884681
RELB	0.020884562
PTK2B	0.020871628
ADRA2C	0.020866692
KIFAP3	0.020822128
TCTEX1D4	0.020818802
GH2	0.020809887
SMG1	0.020794619
RB1	0.020793015
PRSS22	0.020772262
YIPF3	0.020767989
SH3BP4	0.020764586
F5	0.020746397
NUMA1	0.020735703
ETF1	0.020734768
NOLC1	0.020734768
CX3CL1	0.020692537
GULP1	0.020678818
POPDC2	0.020669052
WDR78	0.020650929
ACO1	0.0206382
DDAH1	0.020634856
AIG1	0.020624254
GTF2I	0.02060058
SPOCK2	0.02059796
ANGPT1	0.020597607
C19orf24	0.020587366
ARHGAP45	0.020582797
FBXL5	0.020572323
GPR160	0.020569373
PUM1	0.02056916
NT5C	0.020566307
GGNBP2	0.0205639
PKN2	0.020523828
CSNK2A1	0.020507812
REV3L	0.020485029
WDR60	0.02046235
SPAG4	0.020457594
SLBP	0.020450767
MAPK10	0.020448832
COPB1	0.020447066
SLC7A5	0.020439027
AGFG1	0.020436265
UBTF	0.020430505
BATF	0.020422678
PHF20L1	0.020401027
CTCF	0.020383703
CCL3L1	0.020380747
PPCS	0.020369021
PTPRJ	0.020368211
DNAJC7	0.020367902
GFRA1	0.020367568
PRDM2	0.020361898
ADAM15	0.020361219
DCP2	0.020361066
RAB3B	0.020357793
CFAP73	0.020348448
DPM3	0.020344833
ACIN1	0.020336995
RSPO3	0.020324593
MRPS18C	0.020309051
EML4	0.020302976
ITGA7	0.020302525
CYFIP2	0.0202958
SRP54	0.020290848
S1PR4	0.020289855
GABRB2	0.020273468
HEXA	0.020266993
FRZB	0.020261167
DTYMK	0.020252535
EMC6	0.020237174
FGFR3	0.020237122
MPG	0.020235043
CDH11	0.020232122
NIT2	0.02022512
CTSE	0.020223279
CFHR2	0.020188859
SLC31A1	0.020182872
TIMM10	0.020172799
C1QTNF6	0.02017183
ANTXR2	0.020165509
KAT6A	0.020164633
SMARCA4	0.020150376
MGMT	0.02014794
TMEM79	0.020139497
NFE2L1	0.02011033
STK24	0.02009744
COA1	0.020091683
SIL1	0.020082042
NMI	0.020075783
SORD	0.020064129
NPW	0.02006163
ADAR	0.020045994
RFC1	0.020036075
STAT5A	0.02002224
PCGF5	0.020021504
TBC1D1	0.020018535
CEMIP	0.020018155
GATA1	0.020011306
PIAS1	0.019996766
UPF3A	0.019979628
MAPK14	0.019964134
NCCRP1	0.019925555
MT3	0.01992433
RNF115	0.01992424
ABHD17A	0.019862246
PSMD13	0.01985952
RPS6KA3	0.019856874
AVPI1	0.019846823
URI1	0.019843878
ATP6V0A2	0.019843519
SLC5A1	0.019829612
EHHADH	0.019826895
SLC43A3	0.019823786
DHFR	0.01980553
NDUFV3	0.019804206
CA12	0.01979351
EPS15	0.019792503
SLC13A5	0.019791067
EMC3	0.01977244
PPFIA1	0.019772325
LACTB2	0.019766483
MYOCD	0.019763524
PDE11A	0.019761514
VSIG8	0.019751895
MRPL3	0.01975187
SREBF1	0.019749233
MFAP2	0.019740738
TP53I3	0.019724522
OCLN	0.019705568
TRIP6	0.019689888
SIPA1L2	0.019688515
P2RX5	0.019678164
STK33	0.019675836
DLGAP4	0.019671062
NOSIP	0.019668804
TSC22D2	0.019662362
FGD4	0.019624805
IL10RA	0.019619515
TUT4	0.019607618
PKP4	0.019603742
PRR15	0.019594256
CPB2	0.019587843
SRGAP3	0.01957168
UBE2G2	0.019563563
PIK3CG	0.019560594
COX4I2	0.019540878
CENPU	0.019538768
FRYL	0.019527929
AGL	0.01950068
AAMDC	0.019497413
SPATA18	0.0194832
MAP1A	0.01947007
SLC25A36	0.019460252
HDDC2	0.019439138
LAMTOR2	0.019435842
NRBP1	0.019416858
PSMG2	0.019415308
CLEC12A	0.019390883
TFR2	0.019379504
LPGAT1	0.019367153
ADH4	0.019348174
PRKCSH	0.019343302
IL10RB	0.019342469
ATXN10	0.019341907
PAPSS1	0.019335587
FABP7	0.019318005
CDC20	0.019304756
CCDC153	0.019303277
UGT2B4	0.019273309
SLC7A8	0.019271422
B4GALNT4	0.019269317
RASSF3	0.01925219
UBAC1	0.01923132
PIN1	0.019231193
WNT5A	0.01922702
RHOU	0.019219944
COPZ1	0.019199925
SHTN1	0.019195542
SNRNP25	0.019194098
MRPL18	0.019191636
POU2F3	0.019185616
EMC4	0.019174894
LYAR	0.019168722
GPX8	0.019167956
OSR2	0.019162573
SLC5A8	0.019152611
TNIP1	0.019138098
RPIA	0.019131605
FEZ1	0.01913084
STMN2	0.019123105
NIN	0.019121954
CLSPN	0.019111848
LILRA5	0.019105539
ZNF652	0.019091148
OGA	0.019081322
WWC3	0.019069586
MRPL21	0.019055983
BAD	0.019055627
GCNT1	0.019047175
WIPI1	0.019031812
COL5A1	0.01902737
PSMD6	0.019021045
ADGRD1	0.019019533
SYT7	0.01900788
IL2RG	0.019000303
BCAT1	0.018957982
HSD17B12	0.018951494
EFEMP2	0.018951418
DNAH9	0.01894625
TRAF3IP1	0.018937962
ALAS1	0.01893736
RNF24	0.018937169
ORAI2	0.018934865
IGF2BP2	0.018930748
SGCB	0.018911246
CHCHD1	0.018909993
RBFOX2	0.018902395
MRPL11	0.018900769
SH3KBP1	0.018900061
KLK6	0.018867005
SDHA	0.018866813
USP22	0.018856896
MTSS1	0.018851075
ZNF91	0.018843886
EEF1E1	0.018817557
DNAH11	0.018801019
MAGEF1	0.018787224
PTRHD1	0.018784406
TARS	0.018772729
HBP1	0.018770069
AVPR1A	0.018768802
CSK	0.018766584
CELF1	0.018750073
RTF2	0.018747663
HLTF	0.018746506
SYNGR1	0.01873954
FLI1	0.018737206
GATA6	0.01873123
CNPY3	0.018730508
OGT	0.01870242
CYB561	0.018697761
CLUAP1	0.018695083
MRPL54	0.018695008
ANK1	0.01869441
CDH5	0.018690722
PCDH17	0.018673657
MED12L	0.018667324
EHBP1L1	0.018653879
MCTP2	0.018653007
ACVRL1	0.018636554
LILRB2	0.018635944
UBE2K	0.018630875
RBM5	0.018622575
SNW1	0.018614242
GNG2	0.018610077
COL27A1	0.018608605
CDKN2B	0.018602215
TNS4	0.018598212
REC8	0.018588927
EIF4G3	0.018579947
TMEM63A	0.01857785
KANSL1	0.018573835
SPAG1	0.018555965
NUP214	0.018551417
ENTPD5	0.018545527
TENT5B	0.018524023
SMOX	0.018517012
SDS	0.018515076
SULF2	0.0184985
ITGB1BP1	0.018493177
NQO2	0.018481703
ITSN2	0.018473484
THEM5	0.018461151
MAFA	0.018460989
BCAP29	0.018459914
PTGER3	0.018448517
ATF7IP	0.018447902
TMEM45B	0.018446168
CD40	0.018445123
C21orf58	0.018443977
NFKB2	0.018438218
SRD5A3	0.018430619
DGKH	0.018425364
SPPL2A	0.01841097
MRPS12	0.018400332
CFAP45	0.01836632
TAGAP	0.018365454
SYNPO	0.018360877
CKAP5	0.018356368
KCNK6	0.018356105
FHAD1	0.018349806
SP110	0.018344821
KIF11	0.018340683
CMTM8	0.018338494
NECTIN3	0.018320715
XPO6	0.01831176
MYOT	0.018288195
PLEKHB2	0.018287418
FMO5	0.01827374
YARS	0.018266607
TRIM44	0.01826461
PTPN2	0.018259874
NEK5	0.018259866
PKHD1	0.018254872
RERG	0.018237634
FAXDC2	0.018230846
ALOX15B	0.018220317
KLRF1	0.018206282
CHADL	0.01820416
TFAM	0.018194603
MOCS2	0.018192016
PHACTR1	0.018188857
PSMC6	0.018179145
SENP6	0.018174369
KDM5A	0.018164592
CCNB1IP1	0.018148307
SLC14A1	0.018139746
MCRIP1	0.018121421
DNTTIP2	0.018115614
CBX6	0.018109528
TSG101	0.018103955
SLC38A5	0.018084362
HMOX2	0.018078944
RNF144B	0.018065562
USP10	0.018051524
ASXL1	0.018047007
HAGH	0.018029386
SNX1	0.018013448
TCERG1	0.017999362
TANK	0.017989604
REST	0.017986024
ITIH2	0.017981157
IMMT	0.017980259
RRAGA	0.0179777
HYDIN	0.017974673
MCRIP2	0.017963763
SSH2	0.017959695
KIDINS220	0.017955214
SORBS3	0.017951893
UBE2G1	0.017951807
EI24	0.017939348
DHRS1	0.017923206
FIGN	0.017920755
SNRPA1	0.017916027
UPF2	0.017896788
ERICH5	0.017882844
MRPS16	0.01786494
ARL4D	0.01786222
ITGB6	0.017847745
NAAA	0.01783993
ZNRF1	0.017833993
IMP4	0.017826647
TTLL10	0.017813
PARM1	0.017809603
RAB4A	0.017808624
PARD6B	0.017801477
MICAL2	0.017798377
GUSB	0.01779542
PER2	0.017793547
MOB4	0.017783068
PUF60	0.017779233
PPP1R7	0.017777672
ARHGEF1	0.017763091
MSRB1	0.017736526
AFG3L2	0.017735204
DHRS11	0.017727174
PTPRK	0.017709013
MBOAT7	0.017703459
LGALS13	0.017692175
STK39	0.01768169
TRIM8	0.017672524
DCPS	0.017671492
MAD2L1	0.017660545
POLR2H	0.017655827
KIAA1191	0.017635154
RAB29	0.017624423
ZFYVE16	0.017616991
LRRC8A	0.01761698
NOG	0.017613007
MRPS26	0.017612102
CDC5L	0.017589709
DNM1L	0.017589008
TAX1BP3	0.017585091
MMP19	0.017578414
SEC24D	0.017558279
COQ4	0.01755066
PTK2	0.017541306
BNC1	0.01753971
HIF3A	0.017537609
LGR4	0.017535383
BICDL1	0.017531523
PDGFD	0.017526137
COPS3	0.017518261
FOXO1	0.017511768
UBE2D1	0.01749125
RGS12	0.017487083
MYOM1	0.017480683
PAK1	0.017464936
CGN	0.017450428
RABL2B	0.017450027
ABCC4	0.017439274
CGGBP1	0.017433118
YPEL2	0.01740769
NUDT1	0.017396074
GTSE1	0.01738939
COL4A3BP	0.017373027
GUCA2B	0.01736427
SNX22	0.017360399
CDK19	0.017357472
HUWE1	0.017354574
DBNL	0.017353278
MSH6	0.017347407
TRIP10	0.017342122
C6orf62	0.017335031
LNPEP	0.017326953
CHRDL1	0.017326284
VPS4B	0.01731755
HSPA4	0.017295454
CLTRN	0.017293092
MMP12	0.0172736
LY96	0.017273534
MAP3K2	0.017264752
FBXO2	0.017242966
SEMA4A	0.01724155
INHA	0.017240386
EMILIN2	0.017211081
DOCK2	0.01719869
DICER1	0.01719528
PLAGL1	0.01718397
NDFIP2	0.017176978
PTGIR	0.017165236
SERTAD2	0.017149223
ITGAM	0.017140983
DCAF12	0.017132416
MAF1	0.017127829
VPS37B	0.017119957
PRKCI	0.017116193
GCM1	0.017105477
PSG6	0.017104117
FAM117A	0.017100833
GANAB	0.017100487
PLCB1	0.017096441
OR51E1	0.017080897
SETD2	0.017079929
BID	0.01707207
TMEM30A	0.017069908
LONP2	0.01706744
WDR66	0.017067224
CPNE1	0.017061165
FCN3	0.017054413
C1orf116	0.01705421
ABCC9	0.017052807
MRPS25	0.017046288
TRIM38	0.01702991
ADK	0.017027592
MAPK1	0.017024305
NAV2	0.017015817
C1orf43	0.017013213
GNS	0.017010659
TET2	0.016997786
RUNX1T1	0.016985355
PSMD3	0.016978528
VPS13A	0.016976207
ABCE1	0.016960146
CCDC124	0.016952276
TMEM231	0.016952204
SRPX2	0.016938215
NUDT16	0.01693351
HSPA12A	0.016932119
RRM1	0.01692266
TINCR	0.01691555
TNFRSF21	0.016907062
VEPH1	0.016886087
CACNA2D2	0.016884064
FAM43A	0.016874071
NRBF2	0.016871193
RFX3	0.01687039
TCEAL1	0.016869707
NXPE3	0.016858641
SNRNP27	0.016851617
MAPKAPK2	0.016850125
MRPL36	0.016843999
MIER1	0.01683907
ATP6V1C2	0.016827993
ARID4A	0.016799254
ZNF704	0.016779426
FAM153C	0.016764617
CSN3	0.016763842
MBOAT2	0.016754631
TMA16	0.016750064
ASB9	0.016739754
POLE4	0.016738234
PCSK7	0.016736627
CYP4F3	0.016735265
IL18R1	0.01672404
DDA1	0.016716352
DGUOK	0.016702522
LRRC10B	0.016693402
TCF3	0.016684782
HSD17B2	0.016684383
GPATCH4	0.016671056
RBPMS2	0.016661664
ADGRG6	0.01664794
LAIR1	0.016621653
DCTPP1	0.01661823
RSBN1L	0.016609432
FAM241A	0.016604923
LY6G6C	0.016599512
LCN15	0.0165922
ACYP1	0.016586058
HOOK2	0.016584566
OTUD1	0.016567178
CRBN	0.016564725
BNC2	0.016564142
HIST1H3H	0.016562182
SPECC1	0.016560331
LRRC58	0.016551247
PARP8	0.016550869
EMCN	0.01654826
MGAM	0.016529853
GRK3	0.016517015
OPN3	0.016515886
ZFYVE21	0.0165125
PRPF8	0.016503148
GNAI3	0.016481679
ARHGAP9	0.016479295
TNS3	0.016477901
SLCO2A1	0.016476052
WFDC1	0.016472012
SNN	0.016460272
TACC3	0.016456861
GLRX3	0.016401209
HIST1H2AH	0.016400788
CCNB2	0.01639233
AKAP1	0.016389964
MAFK	0.016389636
AP1S1	0.016387194
PPM1K	0.016373461
SLAIN2	0.016373063
SPHK1	0.016369946
DCTN2	0.016367942
MLXIP	0.016362295
NTN4	0.016358336
F10	0.016355542
CHMP2B	0.016325226
PLCE1	0.016308026
EFCAB14	0.01630451
CREB3L4	0.016277894
PAPSS2	0.016271552
SRSF6	0.016266577
TMEM30B	0.016264157
KLF7	0.016259994
TRAPPC6A	0.016259704
PTP4A3	0.016250964
NSRP1	0.016247768
OSBPL9	0.01624285
PRICKLE1	0.01624281
PCF11	0.016242795
DENR	0.01624097
KNL1	0.016237676
NECTIN1	0.01619249
CHD6	0.016189096
RBM6	0.016176889
COPA	0.016163234
FAM49A	0.016161693
SIRPA	0.01616161
CHST4	0.01615881
SMCO4	0.016141472
POLR2G	0.016140213
SREK1	0.01613845
ISCA1	0.016132884
AGPAT5	0.01613238
DAP	0.016121853
LRBA	0.016116016
CLPP	0.016106639
CRTAC1	0.01609441
SLCO2B1	0.016090704
BCAN	0.016082028
CDC42BPA	0.016078401
HIP1	0.016076399
TRA2A	0.016068716
GJA5	0.01606805
CDC123	0.016057186
HNRNPH2	0.016054763
PTPN11	0.016045053
C6	0.016026901
NUDT3	0.016024398
GDPD3	0.01596828
GTPBP4	0.015945343
KHSRP	0.015939642
ARSD	0.015937384
DGKI	0.01593275
E2F3	0.015931156
SLC19A1	0.015929315
PSMC2	0.015923874
SNTA1	0.015912404
SNRNP200	0.015910665
CDKN3	0.015910203
PIK3AP1	0.015909696
GALE	0.015895499
FNDC3A	0.015894797
PAFAH1B3	0.015892226
AKAP14	0.015888266
GPCPD1	0.015885899
TM4SF18	0.015884718
ASL	0.015884105
KAT6B	0.015884072
NUMB	0.01586004
TMTC1	0.015845926
KLHL24	0.015844334
CAMP	0.015837811
SMC5	0.015827356
MOB1B	0.015823282
ITIH3	0.015820302
RIMKLB	0.015818287
ADAM28	0.015816396
SUN1	0.015791845
NEK10	0.015791688
TAOK1	0.015780637
CORO1B	0.015755976
SMARCC2	0.015749663
BLVRA	0.015745357
ANKRD10	0.015734212
PXDN	0.015701843
PDS5A	0.01570116
SGPP2	0.01569644
CCSER2	0.01569592
PLOD1	0.015676005
TTC14	0.015670808
SMAD7	0.015665414
EIF4EBP2	0.015663877
SLC6A6	0.015646962
BIRC6	0.015644362
SESN1	0.015637195
EHD1	0.015624051
COPS2	0.01561942
POLD2	0.015610219
HLA-DRB5	0.015609335
ATG3	0.0156092085
KCNJ16	0.0156072
FHL5	0.015599255
PXN	0.015597265
CYLD	0.015593059
ELF5	0.015589451
METTL5	0.015588227
MFF	0.015560421
PRRC2B	0.01555917
DBN1	0.015556448
MLXIPL	0.015549644
PARVA	0.0155395
SETX	0.01552527
RXRA	0.015504831
UBE2L6	0.01549073
KLHL23	0.015487756
HIST1H2BC	0.015486635
CSNK1E	0.015462672
BUB1	0.015449977
HOOK1	0.015447145
FH	0.015446542
HDC	0.0154431155
MAP7D3	0.015427672
SLCO3A1	0.01540091
SPATS2	0.015395957
NAPRT	0.01539546
TBC1D10C	0.015388646
YTHDF2	0.015387717
TNIK	0.01538743
TDRD3	0.015386422
HIBADH	0.015385368
TNMD	0.015384958
GON7	0.015358643
ZNF385B	0.015346281
NFAT5	0.015344497
PKD2	0.015343839
HACD4	0.015341462
TESPA1	0.015339347
CFAP52	0.0153318755
FEZ2	0.01531853
SHMT2	0.015309482
PHLDB1	0.015305373
TRPV6	0.015302681
ZDHHC12	0.015293448
TRIB2	0.015292041
GRK6	0.015282694
SCAMP2	0.015259439
RFLNB	0.015243353
CENPK	0.015234665
PYGB	0.015228502
PAFAH1B1	0.015225438
LUZP1	0.015224624
TRAPPC2L	0.015209603
STXBP5	0.015199967
EIF2A	0.015197419
TRIM16	0.0151922405
ELMO1	0.015191857
PISD	0.015191777
KIF13B	0.015190053
PTPN7	0.015185406
RAB11FIP3	0.015183846
ERICH1	0.015181562
SMARCD3	0.015175667
AHI1	0.01516536
TSPAN7	0.015156195
FBXO21	0.015146316
MRPL16	0.015144809
LENG8	0.015143557
SH3RF1	0.015141364
IGBP1	0.015123582
MAPRE2	0.015121264
USO1	0.015112613
KHDRBS3	0.015099944
TNFRSF14	0.0150985075
ZNF148	0.015091779
ATXN2	0.015089222
ST3GAL1	0.015075586
ELP5	0.015075416
DLG5	0.015073223
ST8SIA6	0.015066016
MCTS1	0.015046187
USP47	0.0150408605
CCDC88C	0.015040389
PHF14	0.015039202
MYO1G	0.015033939
LSM1	0.015029286
LEPR	0.015027325
ACSM3	0.015016639
DNAH7	0.015013582
USP16	0.0150013035
KPNA4	0.015000024
BLOC1S6	0.014999389
DIXDC1	0.014994116
GBP1	0.014993098
AKT3	0.014980684
TMEM106B	0.014965804
MRPL13	0.014954834
FAAP20	0.014946
SAFB	0.014939532
SSBP2	0.014935422
PSME4	0.014932141
FMO1	0.014914142
LSM6	0.014913388
CPT1A	0.014912961
ITGAE	0.014912412
NPNT	0.014909686
TCTN1	0.014898909
NEU1	0.014895497
VTI1B	0.014891557
UBE2E3	0.014870174
TPGS2	0.014864628
MIEN1	0.01486428
BACH1	0.014840148
KYNU	0.014818473
CADPS	0.014817157
ARL2BP	0.014806646
ARHGAP15	0.014800624
FAM227A	0.014799717
CPXM1	0.014797767
MCM6	0.014797294
RBM26	0.014788512
USP8	0.0147870695
PDS5B	0.01478676
TTF2	0.014785149
TMEM140	0.014784436
ATP6V0C	0.01478325
RALGAPA2	0.014765695
TPMT	0.014763312
G6PD	0.014756589
RGS19	0.014752697
BOC	0.014751055
ADAMTSL4	0.01474577
CYYR1	0.014744726
HDGFL3	0.014744103
CAMK4	0.014742501
CCR10	0.014739455
MDFI	0.014735421
MFSD10	0.014735028
TSTA3	0.014730596
DNAJC21	0.014728123
IRF2BPL	0.014724306
CYFIP1	0.014717359
B9D1	0.014708778
NOL8	0.014698762
INPP5F	0.014678454
FBXO9	0.014672793
RNF5	0.014650018
TNFSF12	0.014647787
MVD	0.014643074
GGT6	0.014640989
WDR72	0.014639212
STIM2	0.01463211
TMEM109	0.014630029
DPYD	0.0146285035
FXYD6	0.01462424
APOA4	0.014614749
GALNT12	0.0146075515
CSF1R	0.014597786
CD200	0.014595996
ANLN	0.014591993
C1GALT1	0.014587494
CCDC74A	0.014580131
MYO5C	0.014577853
FKBP10	0.014576667
QARS	0.014576223
CCDC198	0.014569208
TNNI2	0.014544133
ZFR	0.014542956
NSD1	0.014542506
LAGE3	0.014542027
PLK3	0.0145402765
ERGIC2	0.014536406
HOXB13	0.014534809
HAS2	0.01452787
DUSP14	0.014527286
DIAPH3	0.014524392
STRADB	0.014522953
SNRPA	0.014520555
IKBIP	0.014518387
WBP11	0.014515535
MRPL19	0.014513235
PRL	0.014509069
ARHGAP26	0.0145054
FAM110C	0.014496539
NOTCH2	0.014494882
PDCD2	0.014492935
HGD	0.014485625
ERN2	0.014473676
PGM1	0.014471832
STMND1	0.014464992
PBXIP1	0.014460598
KDM2A	0.014449069
NPHP1	0.014445781
PCNX4	0.014441978
EVA1C	0.014436078
NAA10	0.014434208
ACADS	0.01443302
C22orf15	0.0144263245
EIF2AK2	0.014424791
KMT5A	0.014416168
BCAS2	0.014413004
