	variance
SYS1	0.0038062313
PCMTD2	0.0038043857
SGCD	0.0038040765
RRP1	0.003803481
RTCA	0.0038018683
YY1AP1	0.003801852
RIC1	0.003801708
PISD	0.003801173
DHX38	0.0038011232
FAM160B1	0.0038005356
NUP54	0.0037969311
TP53RK	0.0037965558
TESK1	0.0037965134
ENOPH1	0.003793236
ZNF787	0.0037927656
C1orf87	0.0037913024
C2orf73	0.0037910547
R3HDM1	0.0037900826
ZFPM2	0.003788246
ABCA10	0.003788215
FAM172A	0.0037825888
TIGIT	0.0037820467
HRASLS2	0.0037769428
MAGI2	0.0037764118
USP38	0.003775387
XRRA1	0.003768382
ENTPD6	0.0037661744
ZNF506	0.003765444
PPIH	0.0037649118
REXO4	0.003764824
VRK1	0.0037643977
RNF38	0.0037639167
PDCL	0.0037627886
LMF2	0.0037594184
UBE2V1	0.0037590126
ITGB1BP2	0.0037585192
NPM3	0.003755871
C4orf47	0.0037547706
MRPS14	0.0037543115
SVBP	0.003753951
ZBTB7B	0.003753266
RGS6	0.0037509429
NAALADL1	0.0037493974
STN1	0.0037488467
TMCC1	0.0037472807
TMEM51	0.0037472271
PSEN2	0.0037471778
OPA1	0.0037455256
HOMER1	0.0037439123
MLKL	0.0037432539
EFHC2	0.0037421375
GLT8D2	0.0037416867
LY75	0.0037409605
CDK10	0.0037374415
TGFBR1	0.0037367404
PFKM	0.0037365796
TGM3	0.0037330359
CORIN	0.0037308054
PRR14L	0.00372919
PKIA	0.0037276144
COPS4	0.0037267196
SMURF2	0.003726522
TMUB2	0.0037264319
HSPB2	0.0037256263
ARHGAP23	0.0037196924
FASTK	0.0037169259
TMEM18	0.0037160187
PSPC1	0.0037159324
ODR4	0.003714642
TLK2	0.003714413
HOXB8	0.0037133396
HNF4G	0.0037085577
TRMT9B	0.0037081027
ALDH16A1	0.0037049332
PPP1R11	0.0037026743
CEP83	0.003701932
AC013394.1	0.0037018561
SLC25A10	0.0037005497
ZRSR2	0.0037004016
WDR90	0.0036982861
OSBPL2	0.0036981525
IL15RA	0.0036981506
UGT8	0.0036944158
USE1	0.003694014
USP46	0.0036922586
HRASLS	0.0036920328
PRKD2	0.003691151
ZCCHC10	0.003690908
PSD4	0.003689694
TTL	0.0036892516
TRIQK	0.0036890253
SPTLC3	0.0036873121
FGF14	0.0036868067
TTPA	0.0036835133
XIRP1	0.003682576
ANKRD18A	0.0036823202
RFXANK	0.0036795777
CNOT6	0.0036749295
HSF2	0.0036741497
FBXO33	0.003673869
TMPRSS3	0.0036712121
RAD9A	0.0036708817
EEF2K	0.0036688368
FAM98A	0.0036634866
PCNT	0.0036627643
MARCH5	0.003657985
PLEKHG1	0.003656338
SNX21	0.0036559375
EPPIN	0.0036556902
ARHGEF9	0.0036549605
FAP	0.0036532513
SLC12A9	0.003653165
CDKN2A	0.0036530478
TEX2	0.0036528097
RNF180	0.0036517652
SRFBP1	0.0036510457
SP4	0.0036487696
LRRC4	0.0036484872
DEPDC7	0.0036482827
FAM168B	0.0036453037
FITM1	0.0036450073
ZCCHC14	0.003643501
TMEM116	0.0036430166
IMPA1	0.003641877
ZDHHC7	0.0036392438
NIPSNAP3A	0.0036388016
GATA4	0.0036346945
SYBU	0.0036345045
ZNF516	0.0036330612
MYCL	0.0036321261
FSD1L	0.0036295292
PALM	0.0036274432
HCCS	0.003627179
MIF4GD	0.00362711
CLEC4D	0.0036269962
PICK1	0.0036265063
HNRNPLL	0.003624047
MLLT1	0.0036238355
DTX2	0.0036235447
PPOX	0.003622213
C3orf14	0.003619429
KDM3B	0.0036187116
CIAO1	0.003618295
TK2	0.0036177915
SIRT1	0.0036164722
CLASP2	0.0036153158
PPME1	0.0036152333
VRK3	0.0036142443
YIPF2	0.0036120105
SOCS6	0.003610187
MGARP	0.0036099968
NTNG1	0.0036096468
DGCR6	0.003607357
AADAC	0.003606741
NISCH	0.0036064072
RNF103	0.0036051157
NUS1	0.0036039827
CLDN8	0.003599581
TXNDC16	0.003598276
HOXA5	0.0035980127
ARMC9	0.0035938888
CEP97	0.003592456
TSEN15	0.003591494
TNFRSF4	0.0035903566
COPS7A	0.0035885882
KLHL28	0.003586215
NSMAF	0.0035857165
TMEM120B	0.003584582
PGAP1	0.0035831113
PI15	0.0035830557
PCID2	0.003579615
IFIT1	0.0035793802
GPC4	0.003576998
HOXB4	0.0035767714
ACYP2	0.0035754577
PQLC3	0.0035754484
HDAC6	0.0035729122
HIST1H2BN	0.0035724842
NSUN7	0.0035711548
SLC35B2	0.003569991
SUGCT	0.0035681494
MTMR14	0.0035674248
DNTTIP1	0.003567409
NHSL1	0.003567365
TRAF1	0.0035669175
ECT2L	0.0035656982
CCDC189	0.0035656423
LRRC71	0.0035650819
RNF113A	0.0035649273
VARS	0.003564576
YPEL1	0.0035639068
PAN3	0.0035637545
BEST2	0.0035610222
DVL3	0.0035607996
ZNF618	0.0035605447
RRM2B	0.0035579205
ZNF189	0.0035576127
GSTM2	0.0035575232
CNTD1	0.003557098
PLCXD3	0.0035557235
SMIM29	0.0035531658
AC087239.1	0.0035511788
UTP3	0.0035500275
NRBP2	0.003549403
GPATCH11	0.0035489965
PNPO	0.003548957
ARHGAP17	0.0035470803
COX19	0.0035469052
TCOF1	0.0035450365
LARGE1	0.0035442435
FBXO38	0.0035441148
MRPL58	0.0035438016
MRPS9	0.0035423127
ICAM4	0.0035421124
INPP1	0.0035394304
HECTD4	0.0035369177
ADCY4	0.0035325082
IRS1	0.0035321624
KIF1BP	0.0035308704
MED1	0.0035303815
SMOC1	0.0035276897
FAM53B	0.0035240552
UBR1	0.003522528
PLOD3	0.0035220892
TLR6	0.0035187225
TENT4B	0.003518223
NDUFA7	0.0035151662
C6orf203	0.0035149958
SLC33A1	0.0035144144
ABCC1	0.0035117297
CEP63	0.0035109322
FDXR	0.0035107774
GPR27	0.0035101445
EXOSC4	0.0035065846
RNASEH1	0.003504803
POLR3K	0.0035044607
STK25	0.0035015515
MAD2L2	0.0035014583
SIK2	0.00350058
EXTL1	0.0034994497
DEPTOR	0.0034983957
PUS1	0.003497623
MAP6	0.0034967416
NCMAP	0.0034935542
DHX32	0.003490787
DPEP2	0.003489463
SMARCD1	0.003489419
SCGB1D4	0.003488591
PPP1R9B	0.003488179
FZD1	0.003487642
METTL17	0.0034873972
AP5B1	0.0034870661
NCAPD2	0.0034862577
ASXL2	0.0034825292
ABO	0.0034814791
DDX59	0.003481042
SFXN3	0.0034809017
KMT2B	0.003479729
GDF11	0.0034775417
DNAJC5	0.0034743573
GOLPH3L	0.0034727526
GMPR2	0.003470612
RPRD2	0.0034696881
GLI3	0.003468111
BIN3	0.0034676178
CHM	0.0034674446
MAP3K21	0.0034660862
PLPBP	0.0034645577
BICD1	0.0034600839
TP53INP2	0.0034543928
ABT1	0.0034514081
NAA16	0.0034505194
NPAS2	0.0034487178
UBE2T	0.0034481522
PQLC2L	0.003447094
THAP5	0.003446925
WDR70	0.0034463983
MID1	0.0034449876
ZDHHC17	0.003444234
GNPTG	0.0034436483
ZDHHC13	0.0034435752
MRE11	0.003443346
ADGRV1	0.0034424649
RBM43	0.0034404995
EPHB4	0.0034404614
BRMS1	0.0034404171
SLC6A1	0.0034399799
IL11RA	0.0034366888
GPR132	0.0034336718
TMEM132A	0.0034318916
LILRB5	0.0034303397
DNAJC13	0.003429688
PSME3	0.0034227497
PALM2	0.0034215567
SIK3	0.003421536
SIGLEC10	0.003421188
CPAMD8	0.0034208633
PTBP2	0.0034191613
OSCAR	0.0034177362
PRR7	0.0034169916
QRICH1	0.003415194
FOXP4	0.003415079
WNK3	0.0034122057
KLF12	0.0034121226
AHDC1	0.0034114574
MFSD14B	0.0034109543
PDE1A	0.0034043484
KIN	0.003403486
AMZ2	0.0034029004
HOXD8	0.0034010832
MTMR4	0.003400688
RNF39	0.0034000892
PNPT1	0.003398684
PEMT	0.0033961257
NAA60	0.0033960685
COMMD9	0.0033952119
PPFIBP2	0.0033950023
SCAMP3	0.003394991
SH3BP1	0.003394301
MKKS	0.0033939048
RANGRF	0.0033935215
EVA1A	0.0033922677
TNFRSF11A	0.0033907648
DACH1	0.0033901318
DZIP1	0.003388285
PPP1R14D	0.0033872211
ARSG	0.003386751
C8G	0.0033860018
RELCH	0.0033819266
ADCY6	0.0033794171
RHOT1	0.0033785738
PIGX	0.0033725284
ELOVL4	0.003371839
CHERP	0.003370021
YBEY	0.003369715
GAR1	0.0033687176
STXBP4	0.003368238
CETN3	0.0033667614
ZDHHC2	0.0033636515
CEP55	0.0033633844
CYP7B1	0.0033631774
SYT16	0.0033622207
MRPS30	0.0033612435
FPR3	0.0033599269
YTHDC2	0.0033597378
SLC39A1	0.0033577043
DHPS	0.0033558973
TXNL4B	0.0033533622
CDKN2C	0.0033519552
KIF26B	0.0033511927
ABCD4	0.003350242
CCDC43	0.003348194
TMEM64	0.0033479806
ME1	0.0033472101
THOC1	0.0033470208
PPARGC1B	0.0033458362
EFTUD2	0.0033452627
SNAPC5	0.0033452546
PSMG4	0.003344209
ITFG2	0.0033438462
C15orf39	0.0033436127
ASF1A	0.0033430236
MED6	0.0033415759
TRMT1	0.0033410839
SF3B4	0.0033406438
ANKMY1	0.003339345
WDR46	0.0033391248
TMPRSS15	0.003338985
CCZ1	0.0033374014
METTL16	0.0033366533
RMND5B	0.0033358093
PLA2G4A	0.0033349155
AP1M1	0.003331105
ORC6	0.0033301115
RAB22A	0.003326852
NPAT	0.003326762
ASCC2	0.003324919
BABAM1	0.0033211065
ACTL6A	0.0033206053
APOO	0.0033200132
TFPT	0.0033183522
SLC52A2	0.0033182006
AL627171.1	0.003316954
SCAF8	0.0033162013
DAB2IP	0.0033139987
KIAA1324L	0.0033118704
RAB3GAP2	0.0033111514
IQCE	0.003311007
CGRRF1	0.0033100848
CARS2	0.0033085179
SNRNP35	0.0033084694
CLSTN2	0.0033072259
NUP107	0.0033051013
NOL11	0.0033047928
TRIM55	0.0033033872
HEY2	0.0033027078
SLC4A11	0.003302484
HAP1	0.0033000123
KLHDC4	0.0032998528
FOXC2	0.003299168
RPP25L	0.003299132
RUFY2	0.003296545
LCORL	0.003296513
NCLN	0.003295769
CLIP4	0.0032894886
RABGEF1	0.003281618
POP7	0.0032802152
WHAMM	0.003277811
HNRNPUL2	0.0032755274
GRB14	0.0032752277
FAM98B	0.003273403
HIST4H4	0.003272238
SNAI1	0.0032707946
INTS3	0.0032707278
GCDH	0.0032679746
SIPA1L3	0.0032669762
ZCWPW1	0.0032669366
ZNF397	0.0032664563
MTG1	0.003266232
VSTM4	0.0032656775
TBPL1	0.0032656135
RETREG2	0.0032655871
LATS1	0.003265044
HGS	0.0032645075
ZNF444	0.0032644977
SOCS5	0.0032643466
RNF4	0.003262162
WDR12	0.0032607154
LTV1	0.0032606109
DDA1	0.0032598192
AARS	0.0032596241
TMEM183A	0.0032594248
FAM129C	0.003258325
TCTN3	0.0032569808
ZNF160	0.0032554397
MCM3AP	0.0032534811
GKAP1	0.0032514066
PPP1R16B	0.0032513144
RAPGEF6	0.0032507356
SFMBT2	0.0032501523
NDST1	0.0032498017
KCNB1	0.0032482583
CATSPER1	0.0032478562
PER3	0.0032477155
SLC10A4	0.003246499
PLBD2	0.0032446918
CENPJ	0.0032436938
PLCH1	0.0032435572
CCDC190	0.0032431048
ANO9	0.0032427737
SERPIND1	0.0032424936
MAP3K4	0.0032415942
CLECL1	0.0032414873
PLPPR2	0.0032395031
POGK	0.0032382498
ACVR1	0.0032369848
PNPLA4	0.0032340572
CWC27	0.0032335774
B4GALT6	0.0032277983
ELAC2	0.0032263051
PMPCA	0.00322586
MIPOL1	0.0032257491
BCKDK	0.0032233426
NDRG3	0.0032209796
RNF14	0.0032191058
FBXO8	0.003217577
PANK2	0.0032154408
ACY3	0.0032115548
NEK9	0.0032103008
RDH13	0.0032098878
PCIF1	0.003209019
LRCH1	0.0032089048
STC2	0.0032078538
NADK2	0.0032074836
JKAMP	0.0032040188
SGIP1	0.0032027804
MXD3	0.0032022246
THUMPD3	0.0032011047
TRIM52	0.0031986504
DENND1C	0.003195524
HIRIP3	0.0031948078
BUB1	0.0031941633
CGREF1	0.0031925302
FRAT1	0.0031922986
ANGEL2	0.0031916392
CAMTA2	0.0031901298
IGFLR1	0.0031893156
FAF1	0.003188963
ZNF254	0.00318766
NDNF	0.0031875914
DCLRE1C	0.0031868527
GABRB3	0.0031859863
MRTFA	0.00318409
MFSD4A	0.00318379
TRPT1	0.003182185
TAF1B	0.0031803052
ZNF121	0.0031797395
ICMT	0.0031790934
ADH1A	0.0031769448
VPS53	0.003176921
MRPS2	0.003176214
AGAP1	0.0031751983
ETV5	0.0031749152
PYROXD1	0.0031745473
CASP7	0.0031742384
ZBTB11	0.0031732554
IL4I1	0.0031729627
PEX13	0.0031711285
HKDC1	0.0031710004
ABCG2	0.0031708304
STAU2	0.0031673636
ATG13	0.0031673596
RRAGC	0.0031664963
UTS2	0.0031661182
PC	0.003165724
ATR	0.0031641282
PIGA	0.0031613642
HDDC3	0.0031592029
UNC45A	0.0031591097
SLF2	0.0031588778
ARMC1	0.0031585272
RBM7	0.0031583612
NAV3	0.0031579456
POLD3	0.0031552291
TRMT13	0.0031547677
CD160	0.0031545062
ZNF146	0.0031525209
MROH1	0.0031517216
ABHD4	0.0031511548
TXLNG	0.003149209
HIST1H4H	0.0031490296
FAM104A	0.0031472
URM1	0.0031468924
MINPP1	0.0031457269
GRIPAP1	0.0031456705
AEBP2	0.0031455786
KCTD9	0.0031446582
MON1B	0.0031444416
RAB3GAP1	0.0031417422
MICAL3	0.0031406865
WNT5B	0.0031395457
KRT72	0.0031385939
GPHA2	0.0031385124
C14orf132	0.0031379978
UBE2Q1	0.0031352094
EPS15L1	0.0031342946
RAB5B	0.0031326
KIZ	0.003130441
TCTA	0.0031302453
CLCF1	0.0031280993
TMEM185A	0.0031273044
SCARF1	0.0031253467
CRIPT	0.0031244135
EFS	0.0031239789
UBR3	0.0031223001
PPP5C	0.0031205972
RNASE3	0.0031192622
COX16	0.0031159401
P2RX4	0.003115756
WFS1	0.003112892
ZDHHC14	0.003111461
EID2	0.0031109466
ING5	0.003101821
DNMT3A	0.0031016958
SLC6A15	0.0031016022
DNAH17	0.003098921
CASR	0.003098709
LGI3	0.0030976871
BCOR	0.003096409
GFER	0.0030923514
LOXL4	0.0030918128
SLC9A9	0.0030918089
DENND6A	0.003091343
ALG2	0.003088099
UNC119	0.0030868866
RDH16	0.003085459
CAPN5	0.0030842465
INPPL1	0.0030824023
PHYHIP	0.0030819634
LYRM7	0.0030796705
MAPKAP1	0.0030791739
PRR12	0.0030786444
DCP1A	0.0030785631
GOLT1B	0.0030785175
TTC33	0.0030783687
LCA5L	0.0030773452
ATMIN	0.0030763089
GDPD3	0.0030754034
PGAM2	0.0030743373
NUP62	0.0030726995
SLC2A6	0.003072559
LPAR3	0.0030714262
GGTLC1	0.0030707372
WDR59	0.003070419
FOXD1	0.0030690206
TRIAP1	0.0030687046
ZNF521	0.0030670885
MIB2	0.0030670865
PIGBOS1	0.0030637018
KBTBD11	0.0030624429
SLC45A4	0.0030612848
SMAD9	0.003060568
AQR	0.0030598105
DCAF11	0.003059284
FAM193A	0.0030588189
LRP1B	0.0030584042
MBTD1	0.0030580773
SFXN4	0.0030579232
TP53	0.003055864
CASKIN2	0.003055554
DNAJB13	0.0030554947
TOMM70	0.0030547013
HOXA9	0.003054594
CPSF2	0.0030539462
ROR1	0.00305279
KRT80	0.003051918
HAUS1	0.0030504826
PRTFDC1	0.0030486307
GLYCTK	0.0030452425
ALPK3	0.0030405982
CSE1L	0.003039949
EP400	0.0030392362
HOGA1	0.0030375472
GRIN3B	0.0030369244
ZNF581	0.0030366648
PPP2R2D	0.003034553
SLC43A1	0.0030339956
EPOP	0.0030317865
S100PBP	0.0030308564
XRCC4	0.0030303695
TMEM11	0.0030281055
CCNA2	0.003028063
ARRDC4	0.0030270182
EML2	0.0030252063
TBK1	0.0030243075
TIMM44	0.0030233215
TAF1	0.0030229257
FAM19A2	0.0030227888
RGP1	0.0030225033
PEX16	0.0030209399
PCDH10	0.0030199802
SPTA1	0.0030194486
HDGFL2	0.003019261
ZMIZ2	0.0030191636
KIAA0586	0.0030177466
C6orf226	0.0030169936
ALG14	0.003016234
TEKT4	0.0030146237
DELE1	0.0030138616
PPWD1	0.0030138514
IP6K1	0.0030135233
ZNF439	0.0030128644
TMEM251	0.0030124192
PLRG1	0.0030104797
PTGES3L	0.0030093119
KXD1	0.0030084134
POLR3E	0.0030071186
TM6SF1	0.0030063172
SH2D3C	0.0030060872
TAF12	0.003003795
DDX23	0.003001596
D2HGDH	0.0030013057
DHX8	0.0030008277
XPNPEP3	0.003000454
CERS3	0.0029992647
LRCH3	0.002999231
NCOA6	0.0029985968
PLEKHN1	0.0029968603
ANKRD40	0.0029955164
SPATA20	0.0029952582
SMG5	0.002994948
TANGO2	0.0029945003
CLDN11	0.0029936354
SPTLC1	0.002992856
PTGFR	0.0029925108
ZNF487	0.0029924316
GTF2H3	0.0029906728
VTA1	0.0029899157
DPY19L3	0.0029895355
ZMAT1	0.0029891639
FUZ	0.002988998
FAM210A	0.0029888372
KMT2D	0.0029872132
TRIM4	0.0029856963
TMEM254	0.0029840479
BMP1	0.0029839997
SRC	0.002982955
LMNB2	0.0029826984
ZNF195	0.0029815391
NCSTN	0.0029814688
ACSS3	0.002981359
PIGH	0.0029790185
CYSLTR2	0.0029765323
YEATS4	0.0029748552
SPRYD3	0.0029718936
EDRF1	0.0029710245
KLC3	0.00297068
HAO1	0.002969912
KLHDC10	0.0029675507
KLHL20	0.0029670321
TRAPPC6B	0.002965071
PIGS	0.0029642684
VPS37A	0.002963959
METTL8	0.0029627932
C8orf82	0.0029620507
C11orf68	0.002961535
CEP44	0.0029610791
SFI1	0.0029597138
SNAPIN	0.002959649
MTX3	0.002958189
ARSA	0.0029568176
KIAA1586	0.0029562404
FAM118A	0.0029555312
RARG	0.002955104
PLA2G7	0.0029534383
REPS1	0.0029530723
WASHC2C	0.0029528474
SLC4A2	0.0029525668
BMI1	0.002950691
MTIF2	0.0029506339
CORO2B	0.002950591
DNASE1	0.0029492166
SGSM2	0.0029485903
LRRC49	0.0029485377
TESK2	0.0029475216
ANKS1A	0.0029474958
RILP	0.0029451044
TRRAP	0.0029448406
IDE	0.0029442462
DDX49	0.002939951
SHANK2	0.0029399002
DHRS7B	0.0029388135
GTF2IRD2	0.0029369583
PDZD2	0.0029354668
EIF2B5	0.0029352591
STEAP3	0.0029341571
DUSP11	0.0029331977
EIF2B4	0.0029327539
PELP1	0.0029307937
PPP2R2B	0.0029287345
VPS4A	0.0029279718
NPHP3	0.002927688
MTA1	0.0029272733
DTNB	0.002927148
ECT2	0.0029267555
TMEM39A	0.002926035
MFAP2	0.002924852
TTC26	0.002922174
ALS2CL	0.0029219605
FANCI	0.0029180394
DNAJC22	0.0029175282
USP40	0.0029162497
CNKSR1	0.0029147938
HS3ST3A1	0.002912414
ZNF107	0.0029107518
JMJD8	0.0029080017
CCNB2	0.0029073555
ULK4	0.002906375
GFOD2	0.0029034116
BBS2	0.0029028812
CHRM3	0.0029026663
GSTM1	0.0029026042
EIF2B1	0.0029022037
RPF1	0.0028998728
BET1L	0.0028985797
GRIN2B	0.002897143
ZNF224	0.002897122
WASF1	0.0028967226
EGFLAM	0.0028943792
GLCE	0.0028940104
PPP1R3E	0.00289319
CEP164	0.002891171
FAM20B	0.0028906888
TMEM68	0.002889637
DGKE	0.0028890814
PTK7	0.0028890793
URGCP	0.0028879477
BMP4	0.0028876814
CNOT9	0.002886786
BCL2L13	0.00288673
SRF	0.002886525
NLK	0.0028856797
NDUFAF6	0.0028854834
PLEKHH1	0.0028850671
CIB2	0.0028849584
MSL2	0.002883953
SLC7A6OS	0.0028822874
KIAA1147	0.0028815256
VCPIP1	0.0028813784
DNAJB12	0.0028798205
CLCN7	0.0028790701
DLST	0.0028779197
FGF18	0.0028767737
TRAPPC12	0.0028762147
MPZL3	0.0028757285
USP6NL	0.0028751441
RMND5A	0.0028730452
DIMT1	0.0028723346
FBXW4	0.0028716302
RAE1	0.0028693664
ITGB3BP	0.0028692675
PIP4K2B	0.0028687308
GNL3L	0.002867345
MSH2	0.0028668754
NFKBIB	0.0028666556
NUDCD3	0.0028659017
SCAF4	0.0028657096
TTBK2	0.0028656928
HAO2	0.0028646314
TTLL9	0.0028644686
SGPP1	0.002863974
GLB1	0.0028635352
NR1I2	0.0028622565
MCPH1	0.0028622532
LRIG3	0.0028615012
CBLN1	0.0028608588
IFT46	0.0028590148
TMEM136	0.0028587838
ING3	0.0028583908
NUDT12	0.0028576795
PRICKLE2	0.0028556588
GAB2	0.0028553552
PRKD1	0.0028535312
UBALD1	0.0028526129
SIDT1	0.0028509814
C11orf21	0.0028506916
ART4	0.0028504012
STX5	0.0028503344
TET1	0.0028485463
PCYT1A	0.002846095
ZNF605	0.002842567
CARM1	0.0028416791
FFAR1	0.0028410917
NUMBL	0.0028381944
CTXND1	0.0028378447
GCAT	0.0028365266
SLC25A42	0.0028358696
LRMDA	0.002835606
SMARCAD1	0.0028348356
CPXM2	0.0028343934
L1CAM	0.0028338258
PTRH2	0.0028334914
ASTN2	0.0028334835
XPO7	0.0028327906
ZNF264	0.0028314984
SETDB2	0.002829631
WWOX	0.0028291438
KIAA1143	0.0028273705
STK19	0.0028268897
WDFY4	0.0028267144
PRKCQ	0.0028257498
VIRMA	0.0028244623
SLC35F6	0.0028243258
MZT1	0.0028240387
CEP162	0.0028224469
RLIM	0.002821002
CCDC84	0.0028208585
CATIP	0.0028177628
ERBB4	0.002817415
QRSL1	0.0028167218
GPANK1	0.0028150042
SERPINI1	0.0028147988
MPPE1	0.0028140158
TMEM53	0.0028113015
CUL2	0.0028112067
CEP135	0.002810765
GOSR2	0.0028097471
CNTN1	0.0028083576
TEAD4	0.0028043764
ROR2	0.0028019557
FAM199X	0.0028004423
NGRN	0.0028003764
SLC30A1	0.0027970932
ZNF322	0.0027965717
MED19	0.0027954897
PXYLP1	0.0027942392
ANKS4B	0.0027939898
RAB26	0.0027930613
UBE3B	0.0027929288
C20orf194	0.0027908187
VWA3A	0.0027906683
CCNQ	0.002790325
TIMM50	0.0027875048
TYW5	0.0027847053
KAT7	0.0027836484
TMEM170B	0.0027829923
DPY19L1	0.0027825672
PGGT1B	0.0027824906
CARD11	0.0027815795
DDX10	0.0027775818
HLA-DOA	0.0027769175
DPF2	0.0027766458
NUF2	0.0027759888
SH3RF2	0.0027730607
CASP10	0.0027729173
MAP4K2	0.0027723343
MICALL2	0.0027702479
EML1	0.002770148
KRI1	0.0027692632
PNOC	0.002768661
NIP7	0.0027679016
CCRL2	0.0027666253
IMPACT	0.0027666227
CACNB3	0.0027664865
SLC17A5	0.0027657156
SLC25A45	0.002763519
MYZAP	0.0027627414
ZNF92	0.002761795
IRAK2	0.002761502
NOL4L	0.0027584673
TBX1	0.0027553968
TMEM203	0.0027546142
DOC2B	0.0027538512
RNF8	0.0027477408
NEDD4	0.0027468414
SMPDL3A	0.0027461783
KCNT2	0.0027458826
TENM3	0.0027458163
ERCC6	0.0027448856
RAP2C	0.0027428106
KAT5	0.0027427075
UMPS	0.002741355
FBXO15	0.0027406402
HIST1H2BH	0.0027394483
NHSL2	0.0027379342
LIG1	0.0027379182
NAPEPLD	0.002736786
ATP9B	0.0027365598
RANBP9	0.002734954
IL17RC	0.0027349398
METTL14	0.0027341752
ENTPD8	0.0027339591
SOX13	0.0027330245
ITIH4	0.002731891
SNAPC3	0.0027307267
RNF150	0.0027298443
TMEM100	0.00272896
ANXA8L1	0.00272854
WDR19	0.0027273484
TMEM213	0.0027267202
TFCP2	0.002726695
OSGIN2	0.00272264
KLHL9	0.0027219758
FBXL20	0.0027218014
CCDC58	0.0027217502
CXCL13	0.0027215579
THAP12	0.0027203811
C2orf68	0.0027193525
UTP6	0.002717306
B3GALT5	0.0027160533
DYRK4	0.0027151117
PLA2G10	0.0027143487
NABP2	0.0027138165
CRISPLD1	0.0027119305
SLC25A28	0.0027116009
SESN2	0.0027084989
AFAP1L1	0.0027082437
GGPS1	0.0027079103
RAB3IL1	0.0027074816
AC118549.1	0.0027039985
ZNF117	0.0027020606
PLEKHA7	0.0027015137
SMPD2	0.0027013274
CRELD1	0.0026995703
HIST1H2BK	0.0026958575
ATG5	0.0026955726
CEPT1	0.0026940247
COQ8B	0.002693401
TEC	0.002693127
CPNE2	0.0026902542
DNM1	0.0026893057
PDCD11	0.0026876642
NRAS	0.0026863688
CARD6	0.0026860046
APPBP2	0.0026852337
C1orf158	0.0026841632
SGO2	0.002683023
TMEM119	0.0026828744
SLC48A1	0.0026821939
AMIGO2	0.0026797259
AK1	0.002678274
RNF139	0.0026782132
CHST3	0.0026778341
MRPL10	0.002675976
FMNL3	0.002675581
BBS4	0.0026754013
SHARPIN	0.0026747396
IQCB1	0.0026741393
TIMM23	0.0026738069
RAB35	0.0026735186
TUBB4A	0.0026732676
INPP5K	0.0026727365
KBTBD7	0.0026702299
GPALPP1	0.0026699451
SNAP25	0.002669639
PANX1	0.0026690818
KIAA0895L	0.0026685684
PTGFRN	0.0026677335
SLC25A12	0.0026675498
KLHDC9	0.0026674431
PLEKHF1	0.002664347
TAF13	0.0026634648
GGT7	0.002661556
EPG5	0.0026611364
FBXW9	0.0026597262
TNPO2	0.0026596414
CIDEC	0.002659466
ZNF524	0.0026592945
DLAT	0.0026577027
USP13	0.0026539057
ACTR1B	0.002653131
SCYL1	0.0026512144
TRIM69	0.0026505457
HDAC4	0.0026487974
CDKL5	0.0026484206
MLC1	0.0026469214
HS3ST6	0.0026466977
NAGA	0.00264487
VDR	0.0026432672
DCTD	0.0026432434
RFC3	0.0026418634
CAAP1	0.0026413095
SYP	0.0026377726
ERCC6L2	0.0026352166
TTC39A	0.0026351989
ANKRD40CL	0.0026340475
CXCR5	0.0026333607
CADM3	0.0026330352
GPR137	0.0026325702
SAP30L	0.0026325693
TTC28	0.0026303586
RNF223	0.0026288237
CROCC	0.0026282547
NUDT15	0.002628141
UBL7	0.002628084
ATG14	0.002626963
RFX1	0.0026225818
THRB	0.0026219895
PIGM	0.0026215848
CPT2	0.0026206921
SUCNR1	0.0026198747
UGT3A1	0.00261901
PTCH1	0.0026187988
MAN2B2	0.002617334
KPNA5	0.0026162565
PLA2G15	0.0026157657
TET3	0.0026154295
BMP7	0.002615411
PIGF	0.0026142425
NPLOC4	0.0026125936
RUNDC1	0.0026114683
CACNA1H	0.0026109067
MRLN	0.002610662
SENP5	0.0026090485
FAM178B	0.0026089542
STAM2	0.002608242
GALNS	0.0026065966
APOM	0.002605015
FAAH	0.0026049607
RAB12	0.002598303
C2CD2	0.0025982526
EGF	0.002596648
ST3GAL2	0.0025961916
PLEKHA6	0.0025959902
NIPA2	0.0025958118
AFAP1	0.0025953823
VTI1A	0.0025943161
NCAPG	0.0025941632
SYNC	0.0025936442
PPP6R1	0.002593231
TBC1D10B	0.0025928237
XIRP2	0.0025911294
PDK2	0.0025906286
PARD3B	0.002588333
SEC23IP	0.0025874872
BTN2A2	0.0025872686
LPIN3	0.0025864288
POLR3H	0.002586135
MARCH3	0.002584432
CDH26	0.0025823931
CTXN3	0.0025821899
NLRC4	0.0025818264
CDKN2AIPNL	0.0025817833
PCYT1B	0.002581567
SPRR2B	0.0025810876
TPRG1L	0.002580946
DRG1	0.0025808206
CDK5RAP3	0.0025798955
SLC37A3	0.0025793933
ARHGEF35	0.0025788432
GALK2	0.0025778147
MDM1	0.0025765444
CPSF3	0.0025757372
SOX8	0.002574781
GRWD1	0.0025742305
C10orf95	0.0025734522
TECPR1	0.002573049
MED17	0.0025727313
MAPK8IP1	0.0025714564
CBX7	0.002570658
HTRA2	0.002569845
