	kidney_epithelial_cell	innate_lymphoid_cell	neutrophil	goblet_cell	smooth_muscle_cell	basal_cell	intestinal_enteroendocrine_cell__paneth_cell_of_epithelium_of_small_intestine__transit_amplifying_cell_of_small_intestine	cell_of_skeletal_muscle	keratinocyte	endothelial_cell	basophil	b_cell	intestinal_tuft_cell	stromal_cell	club_cell_of_prostate_epithelium__hillock_cell_of_prostate_epithelium__hillock_club_cell_of_prostate_epithelium	club_cell__type_i_pneumocyte	salivary_gland_cell	ionocyte__luminal_epithelial_cell_of_mammary_gland	cardiac_muscle_cell	immature_enterocyte__intestinal_crypt_stem_cell__intestinal_crypt_stem_cell_of_small_intestine__transit_amplifying_cell_of_large_intestine	monocyte	plasmablast	pulmonary_ionocyte	type_ii_pneumocyte	intrahepatic_cholangiocyte	mucus_secreting_cell__secretory_cell__tracheal_goblet_cell	fibroblast__mesenchymal_stem_cell	adventitial_cell	ciliated_cell__lung_ciliated_cell	mesothelial_cell	pancreatic_ductal_cell	plasma_cell	erythrocyte__erythroid_progenitor	mature_conventional_dendritic_cell	luminal_cell_of_prostate_epithelium	pancreatic_acinar_cell	myeloid_progenitor	mast_cell	platelet	macrophage	melanocyte	hematopoietic_stem_cell	t_cell	tendon_cell	pancreatic_stellate_cell	hepatocyte	duodenum_glandular_cell	basal_cell_of_prostate_epithelium	medullary_thymic_epithelial_cell	pericyte_cell	duct_epithelial_cell__serous_cell_of_epithelium_of_bronchus	pancreatic_alpha_cell__pancreatic_beta_cell	intestinal_enterocyte	ciliated_epithelial_cell__epithelial_cell_of_uterus	respiratory_goblet_cell__respiratory_mucous_cell__serous_cell_of_epithelium_of_trachea	acinar_cell_of_salivary_gland__myoepithelial_cell	schwann_cell	thymocyte	nk_cell	bladder_urothelial_cell
sample_1000_6_24	0.001401244313456118	0.0012039465364068747	0.0005485845031216741	0.0007858180906623602	0.001070810598321259	0.000824194576125592	0.0006048877257853746	0.053878091275691986	0.000899090024176985	0.001047204015776515	0.0010562908137217164	0.001212413888424635	0.00017724515055306256	0.0009962726617231965	0.0004844896902795881	0.00044402069761417806	0.14909058809280396	0.0029528536833822727	0.0009680293733254075	0.0004562526009976864	0.001094122533686459	0.0036481921561062336	0.000925927481148392	0.0005997710395604372	0.001072996761649847	0.0009097897564060986	0.0011094246292486787	0.0007398531888611615	0.0005686156800948083	0.3528023362159729	0.00036216055741533637	0.32777851819992065	0.0008224562043324113	0.00103001540992409	0.0011430609738454223	0.0015260541113093495	0.0015301915118470788	0.0009177770698443055	0.0005249957903288305	0.0016428421949967742	0.0006071862881071866	0.0008461895049549639	0.0007939714123494923	0.0005827462300658226	0.0004409737011883408	0.06132137402892113	0.000540923560038209	0.00044359045568853617	0.005233202129602432	0.0011151235084980726	0.0006786645972169936	0.0006785959703847766	0.0006268509896472096	0.0004864531510975212	0.0004391066322568804	0.0010878435568884015	0.0006835469393990934	0.0005227052606642246	0.0007862536585889757	0.0012332262704148889
sample_1000_6_25	0.0018186764791607857	0.129860520362854	0.000925759261008352	0.0013437590096145868	0.0017321316991001368	0.12178172171115875	0.0007000947371125221	0.0015953113324940205	0.03452247753739357	0.0016271305503323674	0.000838101957924664	0.001842362922616303	0.000747040961869061	0.0010870764963328838	0.0011121990391984582	0.0009199207415804267	0.0010113614844158292	0.0008216270944103599	0.03469151258468628	0.15454113483428955	0.0012886867625638843	0.000915183627512306	0.002250752877444029	0.0010146703571081161	0.0015134764835238457	0.0009843154111877084	0.0007124532130546868	0.0005022400291636586	0.0006017834530211985	0.000571175420191139	0.0008387335692532361	0.0008194426773115993	0.001100853900425136	0.0011176636908203363	0.0014697592705488205	0.0011601593578234315	0.000849496980663389	0.08226519078016281	0.0008623652975074947	0.00045592436799779534	0.0005296674207784235	0.0008720684563741088	0.012162002734839916	0.0007005914230830967	0.0021194368600845337	0.0005757148028351367	0.16503161191940308	0.0008584893657825887	0.0008357757469639182	0.12401154637336731	0.001279349671676755	0.0010338218417018652	0.0016751125222072005	0.0006384069565683603	0.0005790800787508488	0.0009544602944515646	0.0007468771073035896	0.07440470904111862	0.012998541817069054	0.0031784535385668278
sample_1000_6_26	0.003236254444345832	0.018447501584887505	0.0008797754417173564	0.0023389437701553106	0.0041842348873615265	0.10227062553167343	0.0716642364859581	0.0011826502159237862	0.0026892086025327444	0.001109240110963583	0.0007111679296940565	0.007003690581768751	0.02043396420776844	0.002417554147541523	0.046461161226034164	0.002036354038864374	0.000949049019254744	0.02860034815967083	0.09718027710914612	0.0015751535538583994	0.0010397876612842083	0.0006513127009384334	0.0020568722393363714	0.0015682802768424153	0.0014433779288083315	0.08396833389997482	0.002157772658392787	0.028791718184947968	0.0006640098290517926	0.001206195098347962	0.0018172541167587042	0.0008365302346646786	0.0025122296065092087	0.0012940255692228675	0.001788003952242434	0.0009852820076048374	0.001991797238588333	0.0017687048530206084	0.07452955096960068	0.0004950566217303276	0.020523427054286003	0.0007001979975029826	0.07647421956062317	0.09166447818279266	0.002712653484195471	0.0010162373073399067	0.0007471892749890685	0.0021281663794070482	0.07294309884309769	0.0866956040263176	0.0030586677603423595	0.001367652672342956	0.0020554622169584036	0.0011666874634101987	0.001858315197750926	0.0013275392120704055	0.0014507161686196923	0.0009911629604175687	0.0010177630465477705	0.0031631761230528355
sample_1000_6_27	0.0023940782994031906	0.0020793925505131483	0.10958501696586609	0.0024012806825339794	0.0007725802715867758	0.0006903054309077561	0.0014043424744158983	0.0010092954616993666	0.0005258265300653875	0.0006010305951349437	0.0016184753039851785	0.11259694397449493	0.001923856558278203	0.0008397807832807302	0.0017159800045192242	0.0026689134538173676	0.0006038472638465464	0.0014347336255013943	0.05902477353811264	0.002184455981478095	0.001470765215344727	0.001338504021987319	0.0029011769220232964	0.0011688286904245615	0.0026151174679398537	0.0015312496107071638	0.00222801323980093	0.042183492332696915	0.07138238847255707	0.0011048094602301717	0.0997534766793251	0.0012300879461690784	0.0016417823499068618	0.023928547278046608	0.00124626443721354	0.0016302716685459018	0.000561264343559742	0.09052610397338867	0.0021413920912891626	0.0008376676123589277	0.05144618824124336	0.0013046103995293379	0.0008559863199479878	0.0011963543947786093	0.0008276728331111372	0.0011538808466866612	0.0008559994166716933	0.00168237101752311	0.07790612429380417	0.0009341341792605817	0.12776651978492737	0.0005924925790168345	0.06297080218791962	0.0008964502485468984	0.004362836480140686	0.0023837138433009386	0.001982189016416669	0.0009361192933283746	0.0010152320610359311	0.0014342452632263303
sample_1000_6_28	0.0008517894893884659	0.0010621228720992804	0.00043622119119390845	0.0005467347800731659	0.000310597475618124	0.0003775941440835595	0.0008313482394441962	0.0003682019014377147	0.0008025298593565822	0.0008759397314861417	0.0008842641254886985	0.00080266990698874	0.5023722648620605	0.0005188509239815176	0.0007880522753112018	0.00022485341469291598	0.00035225111059844494	0.0004459087795112282	0.0004778372240252793	0.0024246657267212868	0.0005628537037409842	0.0003224504762329161	0.000531843223143369	0.0007243507425300777	0.00045529150520451367	0.00030276531470008194	0.00033724811510182917	0.0002995963441208005	0.0005664819618687034	0.0006639971397817135	0.0008335274760611355	0.0006175730959512293	0.0010866556549444795	0.0005650648381561041	0.0010699126869440079	0.0010830004466697574	0.0005657622823491693	0.0005828548455610871	0.0006621841457672417	0.00034645473351702094	0.2446884661912918	0.0005056732334196568	0.0010136760538443923	0.0006623290246352553	0.00018909545906353742	0.0005703333299607038	0.0004675344389397651	0.0005628910148516297	0.000388132146326825	0.00048179697478190064	0.0022073520813137293	0.0003113777784164995	0.004349110648036003	0.00058762013213709	0.00031616591149941087	0.21174608170986176	0.0009931293316185474	0.0007510975119657815	0.0006723451660946012	0.0006011814693920314
sample_1000_6_29	0.0012404716107994318	0.0005997754051350057	0.0005857850192114711	0.0007536070188507438	0.0005402177921496332	0.0005588993662968278	0.0011028702137991786	0.0008177553536370397	0.0008628483046777546	0.0009198244079016149	0.0012671661097556353	0.0003959367168135941	0.0008456591749563813	0.001083626877516508	0.0005507423775270581	0.11012343317270279	0.002201666356995702	0.0006636462057940662	0.0006012878729961812	0.05742763355374336	0.0005756283644586802	0.000797455373685807	0.001656588981859386	0.001237940276041627	0.0007394856656901538	0.00042379667866043746	0.054251715540885925	0.110458604991436	0.0007829613168723881	0.00037583813536912203	0.0008451443281956017	0.0013340358855202794	0.0009602424688637257	0.00042042206041514874	0.001485341228544712	0.0005224149790592492	0.4404332637786865	0.000809383811429143	0.001397736370563507	0.00048098876141011715	0.18249228596687317	0.0010132350726053119	0.0007237687823362648	0.0011713112471625209	0.0010533466702327132	0.000358770223101601	0.0005811587325297296	0.0012051601661369205	0.0006318817031569779	0.0009063133038580418	0.0006102354382164776	0.0006092823459766805	0.0010447099339216948	0.0007911996799521148	0.00035501725506037474	0.0006721715326420963	0.000730993109755218	0.0005639808950945735	0.000665524450596422	0.0006878760759718716
sample_1000_6_30	0.0014821806689724326	0.0024858054239302874	0.0005797049961984158	0.0008160728611983359	0.000834254315122962	0.0008306195959448814	0.0008027736912481487	0.0010096480837091804	0.0008922965498641133	0.0017268924275413156	0.0019626866560429335	0.0016841636970639229	0.00120062124915421	0.0012702366802841425	0.0007655847584828734	0.0005829092697240412	0.0020945598371326923	0.1186736449599266	0.0014718957245349884	0.0008598531712777913	0.0011352200526744127	0.08975865691900253	0.0012254491448402405	0.0008411984308622777	0.001296528149396181	0.0017314257565885782	0.0538611114025116	0.001100228982977569	0.0013352646492421627	0.0007213097414933145	0.0010141629027202725	0.11604444682598114	0.0013451502891257405	0.1381460726261139	0.0016999024664983153	0.0007290315115824342	0.09051115810871124	0.00208287313580513	0.0010516054462641478	0.000811719277407974	0.15191467106342316	0.0011803451925516129	0.0016937321051955223	0.04024990648031235	0.0011669700033962727	0.0008293595165014267	0.000479239912237972	0.0022391467355191708	0.0014789062552154064	0.0013444038340821862	0.001416417071595788	0.07820576429367065	0.00042737353942357004	0.060729168355464935	0.0006106271757744253	0.0011321252677589655	0.002540393266826868	0.001113826292566955	0.0015615858137607574	0.0012171544367447495
sample_1000_6_31	0.0032138542737811804	0.009246781468391418	0.017296234145760536	0.002119007520377636	0.0008043674170039594	0.06480683386325836	0.02664313092827797	0.0009524542256258428	0.001366746029816568	0.001083127805031836	0.0640098974108696	0.0008575509418733418	0.04630184918642044	0.0025335964746773243	0.02770530991256237	0.0026266605127602816	0.002021500840783119	0.00274480483494699	0.0009422326111234725	0.0023709735833108425	0.0022588144056499004	0.0016804675105959177	0.06137435883283615	0.001147866016253829	0.003850818146020174	0.06515180319547653	0.03736846521496773	0.0012431327486410737	0.0010352511890232563	0.0007015325827524066	0.0016190781025215983	0.0011613635579124093	0.0019051677081733942	0.0704302191734314	0.0032375233713537455	0.000715611211489886	0.04301100969314575	0.03404871001839638	0.0022176639176905155	0.05622255802154541	0.0008795472094789147	0.0019135868642479181	0.051425062119960785	0.001053899759426713	0.0018649563426151872	0.06688377261161804	0.0009042046731337905	0.06262613087892532	0.0010841959156095982	0.0015049857320263982	0.08314864337444305	0.0015496148262172937	0.0016649183817207813	0.030523031949996948	0.012766511179506779	0.002144173951819539	0.001091004116460681	0.001846150029450655	0.0019236112711951137	0.0031737172976136208
sample_1000_6_32	0.0017166407778859138	0.002056102268397808	0.0010169382439926267	0.003427368588745594	0.0007321822340600193	0.0006977526354603469	0.0017248393269255757	0.0006853461964055896	0.000893355521839112	0.001426143106073141	0.00097182288300246	0.0011446640128269792	0.0011832210002467036	0.0011086970334872603	0.0008040563552640378	0.000807788223028183	0.0004729326465167105	0.001126783317886293	0.0011580322170630097	0.004146663472056389	0.003084842348471284	0.0021893035154789686	0.0010365901980549097	0.0005290175322443247	0.001692648627795279	0.04143846035003662	0.0006787086022086442	0.0004346830246504396	0.001025291159749031	0.0007190460455603898	0.0005164719768799841	0.0008614028920419514	0.07847390323877335	0.22783976793289185	0.0008879787055775523	0.0009612099383957684	0.0009862140286713839	0.001779912388883531	0.0010102925589308143	0.05065831169486046	0.001068372861482203	0.0008386197732761502	0.002191754989326	0.0005476926453411579	0.0007795727578923106	0.0010368690127506852	0.0010472505819052458	0.0012399215484037995	0.0009982370538637042	0.00064922368619591	0.0008340642671100795	0.14255937933921814	0.17878419160842896	0.0008364731329493225	0.0003624701639637351	0.0008511854102835059	0.0011129339691251516	0.216684952378273	0.0009840269340202212	0.0024873907677829266
sample_1000_6_33	0.0025468405801802874	0.0007272590300999582	0.0009091891697607934	0.001991302240639925	0.0012574366992339492	0.0006759201060049236	0.000855517340824008	0.000674999610055238	0.0012054680846631527	0.07835143059492111	0.0008500107796862721	0.0007011234411038458	0.04919914901256561	0.05465013161301613	0.001071141567081213	0.0037109041586518288	0.001116099301725626	0.12380925565958023	0.04670988395810127	0.00272456556558609	0.0014859632356092334	0.0009908381616696715	0.0033903594594448805	0.10609489679336548	0.07101786881685257	0.0025144105311483145	0.001208591740578413	0.0007326233317144215	0.0006162227364256978	0.0011592769296839833	0.12197619676589966	0.0011629266664385796	0.05877077952027321	0.0009692861931398511	0.001320012379437685	0.013171440921723843	0.0008511333726346493	0.001425510155968368	0.0007729113567620516	0.0008579753921367228	0.0005369411082938313	0.000586140900850296	0.0007993196486495435	0.05480603128671646	0.0010446615051478148	0.0026035781484097242	0.002636355347931385	0.0014845156110823154	0.0011106670135632157	0.0010156971402466297	0.0426575131714344	0.0015802555717527866	0.0012075369013473392	0.0006937139551155269	0.0008725693915039301	0.10578232258558273	0.012819905765354633	0.0006059273728169501	0.0010255761444568634	0.0019039103062823415
sample_1000_6_34	0.0023202949669212103	0.0028207108844071627	0.0006248036515899003	0.0012403144501149654	0.001315679051913321	0.0008200291194953024	0.06390099972486496	0.0007424394134432077	0.0006652316078543663	0.0013925674138590693	0.001242288388311863	0.0602189339697361	0.001557704759761691	0.0014131824718788266	0.08565493673086166	0.002739302348345518	0.000996848801150918	0.001243689563125372	0.0009572179988026619	0.06257788091897964	0.0020700586028397083	0.01744469814002514	0.0016869240207597613	0.05789625644683838	0.03749552741646767	0.0016987560084089637	0.01616521179676056	0.07712800055742264	0.0009499387233518064	0.001703044050373137	0.002291487529873848	0.009846766479313374	0.08369151502847672	0.0024075815454125404	0.001588058890774846	0.0012408148031681776	0.0007480038329958916	0.002479871967807412	0.0019519346533343196	0.044928934425115585	0.0014199912548065186	0.0006660997169092298	0.001168268034234643	0.001098020700737834	0.04049884155392647	0.033156391233205795	0.001815491821616888	0.1030706837773323	0.07654940336942673	0.001125288545154035	0.006228112615644932	0.0010918863117694855	0.001511690323241055	0.0014788839034736156	0.0017955139046534896	0.0016229960601776838	0.0016399567248299718	0.058489732444286346	0.00076324149267748	0.004951068200170994
sample_1000_6_35	0.0016264099394902587	0.0011189708020538092	0.0008430403540842235	0.0016726732719689608	0.14485785365104675	0.0008772015571594238	0.0016802059253677726	0.001083049108274281	0.0011701370822265744	0.0015175545122474432	0.0007524944376200438	0.0008499907562509179	0.0006660833605565131	0.0008691836264915764	0.000797190994489938	0.0005577071569859982	0.0005757359322160482	0.0014804761158302426	0.0019534300081431866	0.03864229470491409	0.0019162658136337996	0.000555525766685605	0.0014938759850338101	0.0007511142757721245	0.0012417254038155079	0.0008458130760118365	0.00038010094431228936	0.0006433814996853471	0.0012493436224758625	0.0024782437831163406	0.0010235992958769202	0.0006974964053370059	0.07071328908205032	0.0008030435419641435	0.0011936320224776864	0.0013131347950547934	0.0004210173792671412	0.0016523796366527677	0.037008948624134064	0.0005846914718858898	0.0007747295894660056	0.0006523099727928638	0.001156125101260841	0.0014030775055289268	0.0022743961308151484	0.0010445198277011514	0.0018553108675405383	0.0010029866825789213	0.2084372341632843	0.12854252755641937	0.00423990935087204	0.05977396294474602	0.0006080371676944196	0.08687568455934525	0.0004786298668477684	0.13211779296398163	0.0021247833501547575	0.0005953084328211844	0.03407242149114609	0.0014119354309514165
sample_1000_6_36	0.0021491721272468567	0.0009103556512854993	0.0007341628661379218	0.0010622460395097733	0.06774596869945526	0.0003918273141607642	0.0015467304037883878	0.0025528331752866507	0.0008584977476857603	0.0014418219216167927	0.0011375171598047018	0.00144710554741323	0.0008289089309982955	0.0017185370670631528	0.002559197600930929	0.07763736695051193	0.0013033007271587849	0.001915967557579279	0.002418958116322756	0.002077056560665369	0.0014248061925172806	0.0010136704659089446	0.12807950377464294	0.0015709822764620185	0.0019076045136898756	0.0009358639363199472	0.002494257176294923	0.0010205151047557592	0.0007890434935688972	0.0007407572702504694	0.0014169212663546205	0.0007474091253243387	0.09515125304460526	0.11625663936138153	0.0150588508695364	0.0223504900932312	0.0010382276959717274	0.0017310322728008032	0.0018357116496190429	0.0013075510505586863	0.0009621249046176672	0.0008593680104240775	0.0013314633397385478	0.148981511592865	0.02159101516008377	0.1193690374493599	0.0019987167324870825	0.014357983134686947	0.0015016300603747368	0.0023655383847653866	0.00421061459928751	0.0011928960448130965	0.0015869090566411614	0.0009755957871675491	0.0009645101963542402	0.10405834764242172	0.0013757304986938834	0.0006966287037357688	0.0012832118663936853	0.001028563128784299
